IOSH Demo Player Log
10:15:12:638 16.27 2.33 -17.29
10:15:12:650 16.26 2.33 -17.32
10:15:12:659 16.25 2.33 -17.32
10:15:12:672 16.24 2.33 -17.32
10:15:12:684 16.23 2.33 -17.32
10:15:12:695 16.22 2.33 -17.35
10:15:12:706 16.21 2.33 -17.36
10:15:12:717 16.19 2.33 -17.36
10:15:12:729 16.19 2.33 -17.39
10:15:12:740 16.18 2.33 -17.42
10:15:12:752 16.17 2.33 -17.45
10:15:12:765 16.16 2.33 -17.48
10:15:12:774 16.15 2.33 -17.51
10:15:12:784 16.14 2.33 -17.53
10:15:12:796 16.14 2.33 -17.56
10:15:12:807 16.13 2.33 -17.59
10:15:12:818 16.12 2.33 -17.62
10:15:12:828 16.11 2.33 -17.65
10:15:12:840 16.09 2.33 -17.68
10:15:12:851 16.08 2.33 -17.71
10:15:12:862 16.07 2.33 -17.74
10:15:12:887 16.05 2.33 -17.79
10:15:12:895 16.04 2.33 -17.82
10:15:12:906 16.03 2.33 -17.85
10:15:12:918 16.02 2.33 -17.88
10:15:12:929 16.01 2.33 -17.91
10:15:12:940 16.00 2.33 -17.94
10:15:12:951 16.00 2.33 -17.97
10:15:12:962 15.99 2.33 -18.00
10:15:12:973 15.99 2.33 -18.03
10:15:12:984 15.98 2.33 -18.06
10:15:12:996 15.98 2.33 -18.09
10:15:13:7 15.97 2.33 -18.12
10:15:13:18 15.97 2.33 -18.15
10:15:13:31 15.96 2.33 -18.18
10:15:13:41 15.96 2.33 -18.21
10:15:13:53 15.95 2.33 -18.24
10:15:13:64 15.95 2.33 -18.27
10:15:13:75 15.94 2.33 -18.30
10:15:13:86 15.94 2.33 -18.33
10:15:13:97 15.94 2.33 -18.36
10:15:13:108 15.94 2.33 -18.39
10:15:13:119 15.93 2.33 -18.42
10:15:13:131 15.93 2.33 -18.45
10:15:13:142 15.93 2.33 -18.48
10:15:13:153 15.93 2.33 -18.51
10:15:13:165 15.92 2.33 -18.54
10:15:13:175 15.92 2.33 -18.57
10:15:13:186 15.92 2.33 -18.60
10:15:13:199 15.92 2.33 -18.63
10:15:13:209 15.91 2.33 -18.67
10:15:13:222 15.91 2.33 -18.70
10:15:13:233 15.91 2.33 -18.73
10:15:13:242 15.91 2.33 -18.76
10:15:13:253 15.90 2.33 -18.79
10:15:13:266 15.90 2.33 -18.82
10:15:13:276 15.90 2.33 -18.85
10:15:13:287 15.90 2.33 -18.88
10:15:13:298 15.89 2.33 -18.91
10:15:13:309 15.89 2.33 -18.94
10:15:13:320 15.89 2.33 -18.97
10:15:13:332 15.88 2.33 -19.00
10:15:13:343 15.88 2.33 -19.03
10:15:13:354 15.88 2.33 -19.06
10:15:13:366 15.88 2.33 -19.09
10:15:13:376 15.87 2.33 -19.12
10:15:13:387 15.87 2.33 -19.15
10:15:13:399 15.87 2.33 -19.18
10:15:13:410 15.87 2.33 -19.21
10:15:13:420 15.86 2.33 -19.24
10:15:13:432 15.86 2.33 -19.27
10:15:13:444 15.86 2.33 -19.30
10:15:13:454 15.86 2.33 -19.33
10:15:13:467 15.85 2.33 -19.36
10:15:13:477 15.85 2.33 -19.39
10:15:13:488 15.85 2.33 -19.42
10:15:13:499 15.85 2.33 -19.45
10:15:13:510 15.84 2.33 -19.48
10:15:13:522 15.84 2.33 -19.51
10:15:13:533 15.84 2.33 -19.54
10:15:13:544 15.84 2.33 -19.57
10:15:13:555 15.83 2.33 -19.60
10:15:13:567 15.83 2.33 -19.64
10:15:13:577 15.83 2.33 -19.67
10:15:13:589 15.82 2.33 -19.70
10:15:13:600 15.82 2.33 -19.73
10:15:13:612 15.82 2.33 -19.76
10:15:13:623 15.82 2.33 -19.79
10:15:13:633 15.81 2.33 -19.82
10:15:13:644 15.81 2.33 -19.85
10:15:13:656 15.81 2.33 -19.88
10:15:13:667 15.81 2.33 -19.91
10:15:13:678 15.80 2.33 -19.94
10:15:13:689 15.80 2.33 -19.97
10:15:13:702 15.80 2.33 -20.03
10:15:13:711 15.80 2.33 -20.03
10:15:13:723 15.79 2.33 -20.06
10:15:13:734 15.79 2.33 -20.09
10:15:13:745 15.79 2.33 -20.12
10:15:13:756 15.79 2.33 -20.15
10:15:13:767 15.78 2.33 -20.18
10:15:13:778 15.78 2.33 -20.21
10:15:13:791 15.78 2.33 -20.27
10:15:13:800 15.78 2.33 -20.27
10:15:13:812 15.77 2.33 -20.30
10:15:13:824 15.77 2.33 -20.36
10:15:13:834 15.76 2.33 -20.39
10:15:13:846 15.76 2.33 -20.42
10:15:13:857 15.76 2.33 -20.45
10:15:13:868 15.76 2.33 -20.48
10:15:13:889 15.75 2.33 -20.51
10:15:13:897 15.75 2.33 -20.54
10:15:13:904 15.75 2.33 -20.57
10:15:13:914 15.75 2.33 -20.61
10:15:13:924 15.74 2.33 -20.64
10:15:13:935 15.74 2.33 -20.67
10:15:13:946 15.74 2.33 -20.70
10:15:13:958 15.74 2.33 -20.73
10:15:13:968 15.74 2.33 -20.76
10:15:13:980 15.73 2.33 -20.79
10:15:13:991 15.73 2.33 -20.82
10:15:14:3 15.73 2.33 -20.85
10:15:14:14 15.73 2.33 -20.88
10:15:14:25 15.73 2.33 -20.91
10:15:14:35 15.73 2.33 -20.94
10:15:14:46 15.73 2.33 -20.97
10:15:14:58 15.73 2.33 -21.00
10:15:14:69 15.73 2.33 -21.03
10:15:14:80 15.72 2.33 -21.06
10:15:14:91 15.72 2.33 -21.09
10:15:14:102 15.72 2.33 -21.12
10:15:14:114 15.72 2.33 -21.15
10:15:14:125 15.72 2.33 -21.18
10:15:14:136 15.72 2.33 -21.21
10:15:14:148 15.71 2.33 -21.24
10:15:14:158 15.71 2.33 -21.28
10:15:14:169 15.71 2.33 -21.31
10:15:14:181 15.71 2.33 -21.34
10:15:14:192 15.70 2.33 -21.37
10:15:14:203 15.70 2.33 -21.40
10:15:14:214 15.70 2.33 -21.43
10:15:14:225 15.70 2.33 -21.46
10:15:14:236 15.69 2.33 -21.49
10:15:14:248 15.69 2.33 -21.52
10:15:14:259 15.69 2.33 -21.55
10:15:14:269 15.69 2.33 -21.58
10:15:14:282 15.68 2.33 -21.61
10:15:14:292 15.68 2.33 -21.64
10:15:14:303 15.68 2.33 -21.67
10:15:14:315 15.67 2.33 -21.70
10:15:14:325 15.67 2.33 -21.73
10:15:14:337 15.67 2.33 -21.76
10:15:14:348 15.66 2.33 -21.79
10:15:14:359 15.66 2.33 -21.82
10:15:14:370 15.66 2.33 -21.85
10:15:14:382 15.65 2.33 -21.88
10:15:14:393 15.65 2.33 -21.91
10:15:14:404 15.64 2.33 -21.94
10:15:14:416 15.64 2.33 -21.97
10:15:14:426 15.64 2.33 -22.00
10:15:14:437 15.63 2.33 -22.03
10:15:14:449 15.63 2.33 -22.07
10:15:14:460 15.62 2.33 -22.10
10:15:14:471 15.62 2.33 -22.13
10:15:14:482 15.61 2.33 -22.16
10:15:14:493 15.61 2.33 -22.19
10:15:14:504 15.60 2.33 -22.22
10:15:14:515 15.60 2.33 -22.25
10:15:14:527 15.59 2.33 -22.28
10:15:14:538 15.59 2.33 -22.31
10:15:14:549 15.58 2.33 -22.34
10:15:14:561 15.58 2.33 -22.37
10:15:14:572 15.57 2.33 -22.40
10:15:14:584 15.57 2.33 -22.43
10:15:14:594 15.56 2.33 -22.45
10:15:14:605 15.56 2.33 -22.48
10:15:14:617 15.55 2.33 -22.50
10:15:14:627 15.55 2.33 -22.53
10:15:14:638 15.54 2.33 -22.55
10:15:14:650 15.54 2.33 -22.58
10:15:14:661 15.53 2.33 -22.60
10:15:14:672 15.53 2.33 -22.63
10:15:14:684 15.52 2.33 -22.65
10:15:14:694 15.52 2.33 -22.67
10:15:14:706 15.52 2.33 -22.70
10:15:14:716 15.52 2.33 -22.72
10:15:14:728 15.53 2.33 -22.74
10:15:14:739 15.53 2.33 -22.76
10:15:14:750 15.54 2.33 -22.78
10:15:14:762 15.54 2.33 -22.79
10:15:14:773 15.55 2.33 -22.81
10:15:14:786 15.56 2.33 -22.82
10:15:14:797 15.57 2.33 -22.84
10:15:14:807 15.57 2.33 -22.85
10:15:14:817 15.58 2.33 -22.86
10:15:14:828 15.58 2.33 -22.87
10:15:14:840 15.59 2.33 -22.88
10:15:14:851 15.60 2.33 -22.89
10:15:14:863 15.60 2.33 -22.90
10:15:14:897 15.62 2.33 -22.91
10:15:14:907 15.63 2.33 -22.92
10:15:14:918 15.64 2.33 -22.92
10:15:14:930 15.64 2.33 -22.93
10:15:14:941 15.65 2.33 -22.93
10:15:14:952 15.66 2.33 -22.93
10:15:14:964 15.66 2.33 -22.94
10:15:14:974 15.67 2.33 -22.94
10:15:14:985 15.67 2.33 -22.94
10:15:14:997 15.68 2.33 -22.95
10:15:15:7 15.69 2.33 -22.95
10:15:15:18 15.69 2.33 -22.96
10:15:15:30 15.70 2.33 -22.96
10:15:15:41 15.70 2.33 -22.97
10:15:15:51 15.71 2.33 -22.97
10:15:15:63 15.72 2.33 -22.98
10:15:15:74 15.72 2.33 -22.98
10:15:15:85 15.73 2.33 -22.98
10:15:15:97 15.73 2.33 -22.99
10:15:15:108 15.74 2.33 -22.99
10:15:15:119 15.74 2.33 -23.00
10:15:15:130 15.73 2.33 -23.02
10:15:15:141 15.71 2.33 -23.04
10:15:15:152 15.70 2.33 -23.06
10:15:15:164 15.68 2.33 -23.08
10:15:15:175 15.66 2.33 -23.10
10:15:15:186 15.64 2.33 -23.13
10:15:15:198 15.62 2.33 -23.15
10:15:15:208 15.60 2.33 -23.18
10:15:15:219 15.58 2.33 -23.20
10:15:15:231 15.56 2.33 -23.22
10:15:15:242 15.54 2.33 -23.24
10:15:15:255 15.52 2.33 -23.27
10:15:15:269 15.48 2.33 -23.31
10:15:15:277 15.48 2.33 -23.31
10:15:15:286 15.46 2.33 -23.33
10:15:15:298 15.44 2.33 -23.36
10:15:15:309 15.42 2.33 -23.38
10:15:15:320 15.40 2.33 -23.40
10:15:15:331 15.37 2.33 -23.42
10:15:15:342 15.35 2.33 -23.45
10:15:15:354 15.33 2.33 -23.47
10:15:15:365 15.31 2.33 -23.49
10:15:15:376 15.29 2.33 -23.52
10:15:15:387 15.27 2.33 -23.54
10:15:15:398 15.25 2.33 -23.56
10:15:15:411 15.23 2.33 -23.59
10:15:15:423 15.21 2.33 -23.61
10:15:15:433 15.19 2.33 -23.63
10:15:15:442 15.18 2.33 -23.66
10:15:15:453 15.16 2.33 -23.69
10:15:15:466 15.14 2.33 -23.71
10:15:15:476 15.13 2.33 -23.74
10:15:15:487 15.11 2.33 -23.77
10:15:15:499 15.09 2.33 -23.79
10:15:15:510 15.07 2.33 -23.82
10:15:15:521 15.06 2.33 -23.84
10:15:15:535 15.02 2.33 -23.89
10:15:15:543 15.02 2.33 -23.89
10:15:15:555 15.00 2.33 -23.92
10:15:15:566 14.98 2.33 -23.94
10:15:15:577 14.96 2.33 -23.97
10:15:15:589 14.94 2.33 -23.99
10:15:15:600 14.92 2.33 -24.02
10:15:15:610 14.90 2.33 -24.04
10:15:15:623 14.88 2.33 -24.07
10:15:15:633 14.86 2.33 -24.09
10:15:15:643 14.84 2.33 -24.11
10:15:15:656 14.81 2.33 -24.14
10:15:15:667 14.79 2.33 -24.16
10:15:15:677 14.77 2.33 -24.18
10:15:15:689 14.75 2.33 -24.20
10:15:15:701 14.73 2.33 -24.23
10:15:15:711 14.70 2.33 -24.25
10:15:15:723 14.68 2.33 -24.27
10:15:15:734 14.66 2.33 -24.29
10:15:15:744 14.64 2.33 -24.31
10:15:15:756 14.61 2.33 -24.33
10:15:15:767 14.59 2.33 -24.35
10:15:15:778 14.56 2.33 -24.37
10:15:15:790 14.54 2.33 -24.39
10:15:15:801 14.52 2.33 -24.41
10:15:15:812 14.49 2.33 -24.43
10:15:15:823 14.47 2.33 -24.45
10:15:15:834 14.44 2.33 -24.47
10:15:15:844 14.42 2.33 -24.49
10:15:15:856 14.39 2.33 -24.51
10:15:15:867 14.37 2.33 -24.53
10:15:15:891 14.29 2.33 -24.58
10:15:15:898 14.29 2.33 -24.58
10:15:15:912 14.26 2.33 -24.60
10:15:15:924 14.21 2.33 -24.64
10:15:15:934 14.18 2.33 -24.65
10:15:15:945 14.18 2.33 -24.65
10:15:15:957 14.13 2.33 -24.68
10:15:15:967 14.13 2.33 -24.68
10:15:15:980 14.07 2.33 -24.72
10:15:15:991 14.05 2.33 -24.73
10:15:16:1 14.02 2.33 -24.75
10:15:16:12 13.99 2.33 -24.76
10:15:16:36 13.94 2.33 -24.79
10:15:16:47 13.91 2.33 -24.80
10:15:16:59 13.88 2.33 -24.82
10:15:16:69 13.85 2.33 -24.83
10:15:16:81 13.82 2.33 -24.84
10:15:16:92 13.79 2.33 -24.85
10:15:16:102 13.76 2.33 -24.87
10:15:16:114 13.73 2.33 -24.87
10:15:16:125 13.70 2.33 -24.88
10:15:16:136 13.67 2.33 -24.89
10:15:16:147 13.64 2.33 -24.90
10:15:16:159 13.61 2.33 -24.90
10:15:16:170 13.58 2.33 -24.91
10:15:16:181 13.55 2.33 -24.92
10:15:16:192 13.52 2.33 -24.92
10:15:16:203 13.49 2.33 -24.93
10:15:16:215 13.46 2.33 -24.94
10:15:16:226 13.43 2.33 -24.94
10:15:16:236 13.40 2.33 -24.95
10:15:16:249 13.37 2.33 -24.96
10:15:16:259 13.34 2.33 -24.96
10:15:16:270 13.31 2.33 -24.97
10:15:16:282 13.28 2.33 -24.97
10:15:16:293 13.25 2.33 -24.98
10:15:16:303 13.22 2.33 -24.98
10:15:16:315 13.19 2.33 -24.99
10:15:16:326 13.16 2.33 -25.00
10:15:16:336 13.13 2.33 -25.00
10:15:16:349 13.10 2.33 -25.01
10:15:16:360 13.07 2.33 -25.01
10:15:16:371 13.04 2.33 -25.02
10:15:16:383 13.01 2.33 -25.02
10:15:16:393 12.98 2.33 -25.03
10:15:16:404 12.95 2.33 -25.03
10:15:16:416 12.92 2.33 -25.04
10:15:16:426 12.89 2.33 -25.04
10:15:16:438 12.86 2.33 -25.04
10:15:16:450 12.83 2.33 -25.05
10:15:16:461 12.80 2.33 -25.05
10:15:16:472 12.77 2.33 -25.06
10:15:16:483 12.73 2.33 -25.06
10:15:16:494 12.70 2.33 -25.07
10:15:16:505 12.67 2.33 -25.07
10:15:16:516 12.64 2.33 -25.07
10:15:16:528 12.61 2.33 -25.08
10:15:16:538 12.58 2.33 -25.08
10:15:16:550 12.55 2.33 -25.08
10:15:16:561 12.52 2.33 -25.08
10:15:16:572 12.49 2.33 -25.08
10:15:16:583 12.46 2.33 -25.08
10:15:16:594 12.43 2.33 -25.08
10:15:16:605 12.40 2.33 -25.08
10:15:16:617 12.37 2.33 -25.09
10:15:16:629 12.34 2.33 -25.09
10:15:16:639 12.31 2.33 -25.09
10:15:16:650 12.27 2.33 -25.09
10:15:16:662 12.24 2.33 -25.09
10:15:16:674 12.21 2.33 -25.09
10:15:16:684 12.18 2.33 -25.09
10:15:16:695 12.15 2.33 -25.09
10:15:16:705 12.12 2.33 -25.09
10:15:16:717 12.09 2.33 -25.10
10:15:16:729 12.06 2.33 -25.10
10:15:16:739 12.03 2.33 -25.10
10:15:16:750 12.00 2.33 -25.10
10:15:16:762 11.97 2.33 -25.10
10:15:16:772 11.94 2.33 -25.10
10:15:16:784 11.91 2.33 -25.10
10:15:16:795 11.88 2.33 -25.10
10:15:16:806 11.84 2.33 -25.11
10:15:16:818 11.81 2.33 -25.11
10:15:16:829 11.78 2.33 -25.11
10:15:16:840 11.75 2.33 -25.11
10:15:16:851 11.72 2.33 -25.11
10:15:16:863 11.69 2.33 -25.11
10:15:16:873 11.66 2.33 -25.11
10:15:16:894 11.60 2.33 -25.11
10:15:16:903 11.57 2.33 -25.11
10:15:16:918 11.54 2.33 -25.11
10:15:16:930 11.51 2.33 -25.11
10:15:16:940 11.48 2.33 -25.11
10:15:16:951 11.44 2.33 -25.11
10:15:16:964 11.41 2.33 -25.11
10:15:16:975 11.38 2.33 -25.11
10:15:16:989 11.35 2.33 -25.11
10:15:17:0 11.32 2.33 -25.11
10:15:17:9 11.29 2.33 -25.11
10:15:17:18 11.26 2.33 -25.11
10:15:17:31 11.23 2.33 -25.11
10:15:17:52 11.17 2.33 -25.11
10:15:17:63 11.14 2.33 -25.11
10:15:17:75 11.11 2.33 -25.11
10:15:17:86 11.08 2.33 -25.12
10:15:17:99 11.04 2.33 -25.12
10:15:17:109 11.01 2.33 -25.12
10:15:17:119 10.98 2.33 -25.12
10:15:17:132 10.95 2.33 -25.13
10:15:17:149 10.89 2.33 -25.13
10:15:17:164 10.86 2.33 -25.13
10:15:17:173 10.83 2.33 -25.14
10:15:17:185 10.80 2.33 -25.14
10:15:17:207 10.74 2.33 -25.15
10:15:17:226 10.68 2.33 -25.15
10:15:17:240 10.65 2.33 -25.15
10:15:17:251 10.62 2.33 -25.16
10:15:17:263 10.59 2.33 -25.16
10:15:17:273 10.55 2.33 -25.16
10:15:17:285 10.52 2.33 -25.16
10:15:17:297 10.49 2.33 -25.17
10:15:17:307 10.46 2.33 -25.17
10:15:17:318 10.43 2.33 -25.17
10:15:17:330 10.40 2.33 -25.18
10:15:17:341 10.37 2.33 -25.18
10:15:17:351 10.34 2.33 -25.18
10:15:17:363 10.31 2.33 -25.18
10:15:17:373 10.28 2.33 -25.19
10:15:17:384 10.25 2.33 -25.19
10:15:17:396 10.22 2.33 -25.19
10:15:17:407 10.19 2.33 -25.19
10:15:17:418 10.16 2.33 -25.20
10:15:17:430 10.13 2.33 -25.20
10:15:17:440 10.10 2.33 -25.20
10:15:17:451 10.06 2.33 -25.20
10:15:17:464 10.03 2.33 -25.21
10:15:17:474 10.00 2.33 -25.21
10:15:17:485 9.97 2.33 -25.21
10:15:17:497 9.94 2.33 -25.22
10:15:17:507 9.91 2.33 -25.22
10:15:17:518 9.88 2.33 -25.22
10:15:17:531 9.85 2.33 -25.22
10:15:17:541 9.82 2.33 -25.23
10:15:17:549 9.79 2.33 -25.23
10:15:17:564 9.76 2.33 -25.23
10:15:17:575 9.73 2.33 -25.23
10:15:17:585 9.70 2.33 -25.24
10:15:17:598 9.67 2.33 -25.24
10:15:17:608 9.64 2.33 -25.24
10:15:17:619 9.61 2.33 -25.25
10:15:17:631 9.58 2.33 -25.25
10:15:17:641 9.54 2.33 -25.25
10:15:17:652 9.51 2.33 -25.25
10:15:17:664 9.48 2.33 -25.26
10:15:17:674 9.45 2.33 -25.26
10:15:17:686 9.42 2.33 -25.26
10:15:17:699 9.39 2.33 -25.26
10:15:17:708 9.36 2.33 -25.27
10:15:17:720 9.33 2.33 -25.27
10:15:17:732 9.30 2.33 -25.27
10:15:17:742 9.27 2.33 -25.27
10:15:17:753 9.24 2.33 -25.28
10:15:17:765 9.21 2.33 -25.28
10:15:17:775 9.18 2.33 -25.28
10:15:17:786 9.15 2.33 -25.29
10:15:17:799 9.12 2.33 -25.29
10:15:17:809 9.09 2.33 -25.29
10:15:17:820 9.05 2.33 -25.29
10:15:17:833 9.02 2.33 -25.30
10:15:17:842 8.99 2.33 -25.30
10:15:17:854 8.96 2.33 -25.30
10:15:17:866 8.93 2.33 -25.30
10:15:17:894 8.84 2.33 -25.31
10:15:17:903 8.81 2.33 -25.32
10:15:17:911 8.81 2.33 -25.32
10:15:17:921 8.78 2.33 -25.32
10:15:17:932 8.75 2.33 -25.32
10:15:17:943 8.72 2.33 -25.32
10:15:17:954 8.69 2.33 -25.33
10:15:17:965 8.66 2.33 -25.33
10:15:17:976 8.63 2.33 -25.33
10:15:17:987 8.60 2.33 -25.33
10:15:18:2 8.53 2.33 -25.34
10:15:18:9 8.53 2.33 -25.34
10:15:18:21 8.50 2.33 -25.34
10:15:18:36 8.44 2.33 -25.35
10:15:18:44 8.44 2.33 -25.35
10:15:18:52 8.41 2.33 -25.35
10:15:18:66 8.38 2.33 -25.35
10:15:18:77 8.35 2.33 -25.36
10:15:18:88 8.32 2.33 -25.36
10:15:18:104 8.26 2.33 -25.36
10:15:18:111 8.26 2.33 -25.36
10:15:18:122 8.23 2.33 -25.37
10:15:18:133 8.20 2.33 -25.37
10:15:18:144 8.17 2.33 -25.37
10:15:18:155 8.14 2.33 -25.37
10:15:18:167 8.11 2.33 -25.38
10:15:18:177 8.07 2.33 -25.38
10:15:18:189 8.04 2.33 -25.38
10:15:18:200 8.01 2.33 -25.39
10:15:18:211 7.98 2.33 -25.39
10:15:18:222 7.95 2.33 -25.39
10:15:18:241 7.89 2.33 -25.40
10:15:18:249 7.86 2.33 -25.40
10:15:18:257 7.83 2.33 -25.40
10:15:18:278 7.80 2.33 -25.40
10:15:18:301 7.74 2.33 -25.41
10:15:18:324 7.65 2.33 -25.42
10:15:18:347 7.59 2.33 -25.42
10:15:18:358 7.55 2.33 -25.43
10:15:18:369 7.52 2.33 -25.43
10:15:18:392 7.46 2.33 -25.43
10:15:18:413 7.40 2.33 -25.44
10:15:18:436 7.34 2.33 -25.44
10:15:18:447 7.31 2.33 -25.45
10:15:18:457 7.28 2.33 -25.45
10:15:18:469 7.25 2.33 -25.45
10:15:18:480 7.22 2.33 -25.46
10:15:18:491 7.19 2.33 -25.46
10:15:18:502 7.16 2.33 -25.46
10:15:18:513 7.13 2.33 -25.46
10:15:18:524 7.10 2.33 -25.47
10:15:18:535 7.06 2.33 -25.47
10:15:18:558 7.00 2.33 -25.47
10:15:18:580 6.94 2.33 -25.48
10:15:18:603 6.88 2.33 -25.49
10:15:18:614 6.85 2.33 -25.49
10:15:18:626 6.82 2.33 -25.49
10:15:18:637 6.79 2.33 -25.49
10:15:18:648 6.76 2.33 -25.50
10:15:18:658 6.73 2.33 -25.50
10:15:18:682 6.67 2.33 -25.50
10:15:18:692 6.64 2.33 -25.51
10:15:18:703 6.61 2.33 -25.51
10:15:18:714 6.57 2.33 -25.51
10:15:18:726 6.54 2.33 -25.51
10:15:18:749 6.48 2.33 -25.52
10:15:18:762 6.45 2.33 -25.52
10:15:18:770 6.42 2.33 -25.52
10:15:18:782 6.39 2.33 -25.52
10:15:18:804 6.33 2.33 -25.52
10:15:18:827 6.27 2.33 -25.52
10:15:18:839 6.24 2.33 -25.52
10:15:18:848 6.20 2.33 -25.52
10:15:18:860 6.17 2.33 -25.53
10:15:18:870 6.14 2.33 -25.53
10:15:18:901 6.08 2.33 -25.53
10:15:18:916 6.02 2.33 -25.53
10:15:18:937 5.96 2.33 -25.54
10:15:18:960 5.90 2.33 -25.53
10:15:18:982 5.83 2.33 -25.53
10:15:18:995 5.80 2.33 -25.53
10:15:19:5 5.77 2.33 -25.53
10:15:19:16 5.74 2.33 -25.53
10:15:19:29 5.71 2.33 -25.53
10:15:19:38 5.67 2.33 -25.53
10:15:19:49 5.64 2.33 -25.53
10:15:19:62 5.61 2.33 -25.53
10:15:19:71 5.58 2.33 -25.53
10:15:19:82 5.55 2.33 -25.53
10:15:19:96 5.52 2.33 -25.54
10:15:19:104 5.49 2.33 -25.54
10:15:19:117 5.47 2.33 -25.54
10:15:19:129 5.44 2.33 -25.54
10:15:19:139 5.41 2.33 -25.54
10:15:19:150 5.39 2.33 -25.54
10:15:19:163 5.36 2.33 -25.54
10:15:19:174 5.33 2.33 -25.55
10:15:19:185 5.31 2.33 -25.55
10:15:19:198 5.28 2.33 -25.55
10:15:19:206 5.26 2.33 -25.56
10:15:19:218 5.23 2.33 -25.56
10:15:19:232 5.21 2.33 -25.57
10:15:19:242 5.19 2.33 -25.58
10:15:19:253 5.18 2.33 -25.58
10:15:19:265 5.16 2.33 -25.59
10:15:19:274 5.15 2.33 -25.60
10:15:19:285 5.14 2.33 -25.61
10:15:19:298 5.13 2.33 -25.61
10:15:19:307 5.12 2.33 -25.62
10:15:19:318 5.11 2.33 -25.63
10:15:19:331 5.10 2.33 -25.63
10:15:19:341 5.08 2.33 -25.64
10:15:19:354 5.05 2.33 -25.64
10:15:19:371 5.00 2.33 -25.66
10:15:19:379 4.98 2.33 -25.67
10:15:19:387 4.98 2.33 -25.67
10:15:19:406 4.93 2.33 -25.69
10:15:19:419 4.91 2.33 -25.70
10:15:19:433 4.89 2.33 -25.71
10:15:19:441 4.86 2.33 -25.72
10:15:19:452 4.83 2.33 -25.73
10:15:19:466 4.80 2.33 -25.74
10:15:19:476 4.77 2.33 -25.75
10:15:19:486 4.74 2.33 -25.76
10:15:19:499 4.72 2.33 -25.77
10:15:19:511 4.69 2.33 -25.78
10:15:19:521 4.66 2.33 -25.79
10:15:19:536 4.60 2.33 -25.82
10:15:19:553 4.57 2.33 -25.83
10:15:19:576 4.52 2.33 -25.85
10:15:19:599 4.46 2.33 -25.87
10:15:19:621 4.41 2.33 -25.90
10:15:19:634 4.38 2.33 -25.91
10:15:19:642 4.35 2.33 -25.92
10:15:19:654 4.32 2.33 -25.93
10:15:19:671 4.27 2.33 -25.96
10:15:19:680 4.24 2.33 -25.97
10:15:19:688 4.24 2.33 -25.97
10:15:19:699 4.21 2.33 -25.98
10:15:19:722 4.16 2.33 -26.01
10:15:19:744 4.11 2.33 -26.03
10:15:19:767 4.05 2.33 -26.06
10:15:19:777 4.02 2.33 -26.07
10:15:19:789 4.00 2.33 -26.08
10:15:19:804 3.94 2.33 -26.11
10:15:19:813 3.91 2.33 -26.12
10:15:19:821 3.91 2.33 -26.12
10:15:19:844 3.86 2.33 -26.14
10:15:19:867 3.80 2.33 -26.17
10:15:19:906 3.69 2.33 -26.21
10:15:19:917 3.67 2.33 -26.22
10:15:19:934 3.64 2.33 -26.23
10:15:19:945 3.62 2.33 -26.24
10:15:19:968 3.57 2.33 -26.25
10:15:19:993 3.49 2.33 -26.26
10:15:20:4 3.46 2.33 -26.27
10:15:20:13 3.44 2.33 -26.27
10:15:20:22 3.44 2.33 -26.27
10:15:20:34 3.41 2.33 -26.28
10:15:20:57 3.36 2.33 -26.29
10:15:20:80 3.31 2.33 -26.31
10:15:20:101 3.27 2.33 -26.32
10:15:20:112 3.26 2.33 -26.33
10:15:20:124 3.23 2.33 -26.34
10:15:20:143 3.21 2.33 -26.34
10:15:20:158 3.16 2.33 -26.36
10:15:20:168 3.14 2.33 -26.37
10:15:20:192 3.09 2.33 -26.39
10:15:20:214 3.04 2.33 -26.41
10:15:20:223 3.02 2.33 -26.42
10:15:20:235 3.00 2.33 -26.42
10:15:20:247 2.98 2.33 -26.44
10:15:20:258 2.95 2.33 -26.45
10:15:20:267 2.95 2.33 -26.45
10:15:20:281 2.90 2.33 -26.47
10:15:20:293 2.88 2.33 -26.48
10:15:20:304 2.86 2.33 -26.50
10:15:20:313 2.83 2.33 -26.51
10:15:20:324 2.81 2.33 -26.52
10:15:20:335 2.79 2.33 -26.54
10:15:20:358 2.74 2.33 -26.56
10:15:20:381 2.70 2.33 -26.59
10:15:20:402 2.65 2.33 -26.62
10:15:20:426 2.61 2.33 -26.65
10:15:20:448 2.57 2.33 -26.69
10:15:20:469 2.52 2.33 -26.72
10:15:20:480 2.50 2.33 -26.73
10:15:20:492 2.48 2.33 -26.75
10:15:20:503 2.46 2.33 -26.77
10:15:20:514 2.45 2.33 -26.78
10:15:20:525 2.43 2.33 -26.79
10:15:20:536 2.42 2.33 -26.81
10:15:20:548 2.40 2.33 -26.82
10:15:20:558 2.38 2.33 -26.84
10:15:20:569 2.36 2.33 -26.86
10:15:20:593 2.32 2.33 -26.90
10:15:20:615 2.28 2.33 -26.94
10:15:20:639 2.25 2.33 -26.98
10:15:20:664 2.21 2.33 -27.02
10:15:20:682 2.18 2.33 -27.06
10:15:20:704 2.14 2.33 -27.10
10:15:20:727 2.11 2.33 -27.14
10:15:20:749 2.08 2.33 -27.19
10:15:20:773 2.05 2.33 -27.23
10:15:20:797 2.04 2.33 -27.27
10:15:20:812 2.03 2.33 -27.28
10:15:20:827 2.02 2.33 -27.31
